house_id,size_sqft,bedrooms,age,distance_city_km,price
37468,1338.0,3,45.0,4.97,181087.14
37469,491.0,6,46.0,23.19,82927.95
37470,3270.0,6,32.0,33.22,519207.12
37471,521.0,0,62.0,1.92,24223.3
37472,874.0,1,47.0,11.0,92329.54
37473,2270.0,0,31.0,37.1,289390.93
37474,2250.0,6,14.0,1.27,364824.26
37475,3909.0,7,55.0,23.19,606499.88
37476,2151.0,1,6.0,34.44,293517.37
37477,996.0,3,66.0,49.44,141450.91
37478,1764.0,2,25.0,24.09,231842.67
37479,3174.0,0,0.0,9.13,495688.14
37480,805.0,6,21.0,18.04,130180.16
37481,2625.0,6,17.0,42.71,408148.22
37482,3374.0,5,48.0,48.18,479612.16
37483,3081.0,6,65.0,7.45,466243.41
37484,1345.0,5,29.0,41.9,200514.27
37485,2348.0,6,-4.0,21.8,380984.31
37486,3582.0,4,60.0,46.51,488634.68
37487,3472.0,1,10.0,45.17,484210.27
37488,3024.0,2,47.0,17.61,432514.72
37489,705.0,0,,45.09,59241.35
37490,2209.0,3,43.0,49.11,302273.2
37491,704.0,7,69.0,32.11,95084.08
37492,2686.0,5,27.0,18.5,421661.33
37493,3963.0,4,0.0,8.08,657094.77
37494,2052.0,3,14.0,36.49,318379.9
37495,436.0,1,7.0,24.49,40130.88
37496,597.0,4,53.0,42.56,86468.01
37497,1027.0,5,39.0,9.9,182392.32
37498,3035.0,6,69.0,12.88,461820.89
37499,3506.0,6,45.0,25.74,497994.43
37500,1144.0,0,58.0,10.1,123943.58
37501,760.0,7,37.0,22.8,144038.65
37502,3415.0,2,61.0,16.14,461533.62
37503,3386.0,6,44.0,23.61,525185.64
37504,2106.0,2,38.0,22.13,310584.85
37505,3281.0,7,1.0,11.6,
37506,1330.0,6,1.0,37.39,217598.0
37507,2873.0,0,44.0,0.04,426755.17
37508,,7,37.0,40.98,20670.98
37509,2553.0,3,-5.0,37.13,395800.82
37510,2455.0,1,-5.0,30.81,351528.03
37511,"1,000",1,16.0,34.08,101096.78
37512,3383.0,3,64.0,44.42,455628.79
37513,1747.0,4,10.0,20.15,289692.87
37514,2342.0,1,30.0,7.14,351978.41
37515,846.0,1,46.0,5.78,89211.74
37516,2187.0,2,6.0,7.59,342196.19
37517,2973.0,2,24.0,3.15,455481.71
37518,1865.0,0,12.0,7.98,256734.86
37519,1331.0,1,51.0,47.21,131069.65
37520,1585.0,0,51.0,25.38,175423.16
37521,885.0,4,28.0,31.59,137531.8
37522,1243.0,1,32.0,35.11,112686.94
37523,1539.0,7,2.0,31.35,292517.75
37524,3748.0,1,50.0,29.12,530712.59
37525,828.0,3,43.0,4.38,139436.54
37526,2761.0,2,40.0,8.5,390705.04
37527,2699.0,5,37.0,41.6,404227.96
37528,2590.0,5,48.0,26.07,374133.43
37529,3004.0,3,27.0,33.89,431875.27
37530,1952.0,0,-1.0,29.27,273239.24
37531,2497.0,3,16.0,23.75,368966.7
37532,3559.0,5,67.0,,540208.18
37533,2374.0,1,39.0,37.91,317480.12
37534,1899.0,7,51.0,8.95,306593.84
37535,3886.0,5,60.0,22.97,589735.52
37536,3707.0,0,22.0,32.9,492366.24
37537,942.0,6,69.0,2.62,146712.99
37538,3812.0,1,27.0,9.01,547558.02
37539,3993.0,6,24.0,38.75,607443.17
37540,2769.0,3,0.0,45.89,390819.6
37541,2756.0,6,37.0,32.65,410928.37
37542,2202.0,3,-1.0,0.81,356715.91
37543,3655.0,7,3.0,,606898.31
37544,2014.0,4,13.0,37.32,302551.06
37545,1280.0,0,39.0,26.56,138715.28
37546,3048.0,2,18.0,0.99,462772.77
37547,1585.0,0,-4.0,13.14,224255.15
37548,3411.0,6,0.0,5.76,582721.27
37549,2578.0,7,60.0,42.04,371886.43
37550,684.0,1,64.0,32.64,63415.63
37551,1545.0,7,66.0,2.86,269596.54
37552,2404.0,0,47.0,18.52,302139.5
37553,1440.0,1,28.0,38.99,174855.54
37554,725.0,,-2.0,31.56,68903.2
37555,2620.0,0,68.0,28.73,315494.27
37556,1732.0,7,39.0,36.68,301615.31
37557,2881.0,5,44.0,17.94,450884.35
37558,3796.0,3,37.0,5.62,575611.51
37559,464.0,6,52.0,29.99,73291.77
37560,473.0,6,16.0,3.3,103793.43
37561,2219.0,5,60.0,43.99,310396.85
37562,3183.0,6,0.0,18.28,535783.69
37563,1721.0,5,34.0,48.11,245751.68
37564,2251.0,7,42.0,8.62,383492.03
37565,1681.0,5,55.0,23.82,216737.55
37566,,7,48.0,38.55,-2181.87
37567,1925.0,,54.0,42.37,228137.55
37568,880.0,7,63.0,29.13,136742.26
37569,3318.0,5,59.0,40.62,489346.58
37570,3054.0,7,-5.0,9.69,537203.37
37571,2033.0,7,21.0,37.2,322012.72
37572,2969.0,7,6.0,1.28,505301.1
37573,1323.0,6,41.0,39.02,211582.52
37574,2279.0,4,54.0,32.32,325406.22
37575,2909.0,3,66.0,33.25,418717.66
37576,,7,61.0,43.25,1138.09
37577,1203.0,6,50.0,35.19,179287.86
37578,1868.0,7,63.0,37.0,326968.08
37579,1937.0,2,4.0,45.54,284665.17
37580,1346.0,6,54.0,13.35,237716.88
37581,3205.0,2,-2.0,3.23,485688.36
37582,2098.0,0,17.0,28.06,297480.13
37583,767.0,4,46.0,35.65,124275.15
37584,2106.0,three,61.0,29.43,233325.37
37585,3588.0,2,32.0,6.77,516148.47
37586,1434.0,4,56.0,8.66,215037.1
37587,3587.0,2,34.0,25.91,542645.62
37588,3759.0,6,69.0,29.09,539278.75
37589,3381.0,7,42.0,13.45,533708.87
37590,627.0,7,20.0,32.8,106989.08
37591,2494.0,2,67.0,26.83,340627.77
37592,1785.0,0,66.0,45.13,187391.77
37593,2912.0,2,62.0,19.85,406584.42
37594,2916.0,5,44.0,26.97,409772.5
37595,660.0,7,1.0,35.03,152518.71
37596,847.0,6,15.0,9.08,189478.78
37597,2789.0,1,26.0,14.32,420672.86
37598,580.0,2,52.0,45.12,26875.24
37599,3084.0,3,0.0,46.05,437720.22
37600,2064.0,2,39.0,7.84,326413.25
37601,3629.0,4,22.0,45.69,545810.65
37602,1765.0,4,9.0,13.86,
37603,3737.0,5,11.0,23.91,587665.03
37604,2844.0,6,53.0,6.01,427546.18
37605,,3,33.0,26.56,-38715.89
37606,1416.0,4,15.0,45.41,184845.24
37607,2462.0,3,23.0,20.74,382681.26
37608,,6,20.0,40.42,-5124.93
37609,3034.0,3,46.0,39.21,426146.84
37610,3387.0,7,64.0,31.93,527460.27
37611,1536.0,2,,41.03,229249.21
37612,1970.0,4,40.0,29.97,301546.16
37613,546.0,4,38.0,20.59,38159.18
37614,3135.0,3,48.0,25.99,450816.66
37615,1307.0,1,59.0,6.47,176505.21
37616,2648.0,3,0.0,1.39,419797.76
37617,739.0,6,0.0,31.93,148952.73
37618,3297.0,6,50.0,8.54,525785.03
37619,2575.0,6,26.0,29.9,400245.43
37620,2127.0,1,9.0,9.67,294682.88
37621,1173.0,3,24.0,1.74,224087.81
37622,916.0,5,1.0,49.48,141710.6
37623,1534.0,1,22.0,30.27,184730.82
37624,3867.0,6,-5.0,10.57,643867.6
37625,1350.0,2,38.0,12.07,211973.58
37626,3537.0,7,52.0,25.95,521908.69
37627,2189.0,1,6.0,8.25,325993.08
37628,2002.0,7,60.0,9.61,330305.51
37629,2089.0,0,68.0,13.02,264450.84
37630,814.0,3,28.0,28.3,107344.17
37631,533.0,3,-3.0,37.71,85697.37
37632,,1,,6.65,-22850.62
37633,1391.0,1,16.0,11.32,180868.71
37634,1121.0,2,2.0,37.09,162060.31
37635,3736.0,3,21.0,21.94,556562.29
37636,2802.0,3,64.0,11.38,413882.17
37637,2008.0,5,29.0,22.85,326273.41
37638,718.0,4,26.0,37.88,109209.38
37639,3835.0,1,1.0,26.57,549941.14
37640,3541.0,1,3.0,12.86,528435.7
37641,3954.0,6,26.0,21.12,
37642,1555.0,4,2.0,13.32,254397.13
37643,813.0,6,51.0,42.42,117441.42
37644,572.0,2,34.0,32.74,55089.83
37645,1705.0,7,39.0,0.93,298915.2
37646,3801.0,5,27.0,40.76,608620.34
37647,1237.0,7,49.0,40.1,187751.74
37648,3886.0,4,69.0,13.71,582169.57
37649,982.0,1,47.0,3.83,127684.41
37650,972.0,2,2.0,48.37,111736.37
37651,1158.0,1,40.0,37.7,130027.81
37652,3172.0,5,50.0,45.59,450559.3
37653,1461.0,3,7.0,15.47,214357.2
37654,3007.0,0,63.0,45.59,378163.89
37655,2509.0,3,18.0,41.55,367270.15
37656,3312.0,6,14.0,18.13,550791.53
37657,1183.0,4,38.0,13.84,192634.35
37658,3730.0,,65.0,44.74,471735.01
37659,3021.0,3,61.0,34.24,428143.42
37660,3911.0,2,14.0,48.99,550718.77
37661,2770.0,2,49.0,3.86,417061.23
37662,2918.0,6,55.0,42.84,449927.02
37663,2715.0,6,5.0,44.57,425580.51
37664,2279.0,4,34.0,16.8,354486.53
37665,2676.0,4,26.0,28.36,399241.86
37666,3852.0,0,37.0,49.13,510758.65
37667,2374.0,4,53.0,49.71,323090.29
37668,1820.0,4,-3.0,5.63,309338.36
37669,2718.0,4,46.0,36.16,405954.11
37670,3350.0,2,63.0,20.59,462437.56
37671,807.0,0,16.0,27.82,47711.92
37672,2945.0,7,62.0,11.22,459505.4
37673,1403.0,three,-3.0,48.71,213978.65
37674,2844.0,7,58.0,36.86,438490.99
37675,3460.0,5,25.0,41.89,538806.01
37676,3234.0,4,39.0,17.45,487863.5
37677,466.0,7,15.0,33.47,87794.03
37678,3988.0,0,20.0,29.54,549916.64
37679,2113.0,0,44.0,22.65,236698.15
37680,2420.0,1,19.0,9.97,346635.62
37681,1146.0,7,16.0,46.97,200039.02
37682,3331.0,0,60.0,6.31,436037.09
37683,3545.0,6,34.0,32.14,524925.17
37684,2383.0,3,67.0,39.05,310920.49
37685,2623.0,3,62.0,32.62,356535.29
37686,2823.0,7,18.0,43.69,420680.72
37687,3648.0,0,26.0,21.05,533088.87
37688,2659.0,3,58.0,2.88,387726.66
37689,1119.0,1,32.0,42.96,113279.85
37690,1742.0,2,19.0,16.73,246091.18
37691,763.0,2,4.0,35.93,123907.61
37692,3071.0,4,54.0,22.65,470776.11
37693,"1,000",,66.0,7.11,135665.2
37694,753.0,4,28.0,15.07,124340.0
37695,689.0,4,52.0,42.21,95917.16
37696,734.0,4,-2.0,43.8,97735.17
37697,2196.0,6,11.0,29.57,370747.56
37698,2376.0,6,68.0,13.05,368343.48
37699,857.0,1,31.0,30.54,95505.33
37700,3129.0,7,12.0,48.86,470533.68
37701,3323.0,5,17.0,3.71,544421.58
37702,1495.0,7,-2.0,43.98,251071.38
37703,1468.0,0,57.0,18.03,161378.49
37704,1295.0,1,37.0,3.6,145747.87
37705,2134.0,7,69.0,17.87,330072.61
37706,3895.0,3,11.0,32.29,556330.25
37707,3736.0,7,27.0,19.62,595983.2
37708,3023.0,1,49.0,25.83,379202.49
37709,3206.0,0,38.0,17.48,421775.22
37710,762.0,0,26.0,34.52,62430.22
37711,2156.0,5,65.0,49.94,294567.69
37712,928.0,0,21.0,4.46,116374.37
37713,2998.0,6,64.0,0.51,481762.07
37714,2766.0,4,0.0,37.94,396410.72
37715,1701.0,5,69.0,47.7,204370.1
37716,3798.0,3,43.0,46.79,511614.41
37717,2364.0,6,28.0,47.53,324882.52
37718,3590.0,2,27.0,39.28,500684.23
37719,1579.0,4,45.0,18.61,209801.61
37720,3093.0,4,19.0,13.06,517968.34
37721,2656.0,,4.0,15.58,408816.27
37722,3719.0,3,40.0,7.35,563878.48
37723,2001.0,1,43.0,35.81,243062.22
37724,1996.0,6,50.0,6.31,312931.12
37725,884.0,2,26.0,27.9,103310.18
37726,535.0,5,58.0,41.8,53453.99
37727,1302.0,1,43.0,17.44,166270.82
37728,3679.0,,68.0,48.59,470148.73
37729,1617.0,3,25.0,14.17,260894.05
37730,1957.0,7,41.0,42.27,300941.47
37731,1210.0,1,2.0,1.4,
37732,3798.0,6,22.0,29.92,563484.27
37733,1833.0,2,41.0,21.31,267578.45
37734,3825.0,5,30.0,32.27,560305.82
37735,3013.0,7,51.0,29.93,468613.83
37736,2442.0,2,31.0,33.6,358974.55
37737,3355.0,5,62.0,45.28,449320.34
37738,1080.0,7,33.0,39.73,200912.43
37739,1906.0,three,47.0,5.64,299050.75
37740,2115.0,5,16.0,30.47,322555.19
37741,3436.0,7,69.0,43.95,479662.54
37742,3043.0,1,22.0,6.82,472607.94
37743,2244.0,0,69.0,12.55,299471.55
37744,3910.0,5,38.0,40.95,577094.66
37745,2466.0,0,-4.0,1.46,353145.33
37746,3700.0,4,37.0,30.59,551322.92
37747,3964.0,1,60.0,15.53,572250.98
37748,809.0,6,43.0,20.43,137478.37
37749,564.0,4,20.0,12.75,99091.28
37750,1308.0,6,45.0,0.19,226730.6
37751,2790.0,2,27.0,5.69,416240.99
37752,3624.0,0,32.0,27.36,519286.97
37753,841.0,6,33.0,17.18,163742.02
37754,2954.0,3,59.0,37.4,402731.94
37755,2622.0,0,60.0,3.97,349115.47
37756,1318.0,2,22.0,33.89,190288.01
37757,2834.0,3,45.0,0.31,431964.66
37758,3394.0,1,59.0,35.22,459688.98
37759,2013.0,0,50.0,17.95,281276.24
37760,3422.0,1,16.0,49.98,457156.96
37761,690.0,7,5.0,26.25,160152.59
37762,2525.0,2,42.0,21.58,350569.54
37763,2171.0,3,,26.23,335978.04
37764,2080.0,1,43.0,47.75,264390.49
37765,1673.0,3,31.0,,243793.0
37766,2965.0,0,10.0,37.64,400472.25
37767,1993.0,5,2.0,45.97,307823.4
37768,2111.0,7,-4.0,34.87,335534.39
37769,3353.0,1,13.0,12.24,498432.84
37770,2717.0,3,23.0,38.24,359863.67
37771,1363.0,5,55.0,31.25,185099.37
37772,610.0,1,67.0,47.6,2120.89
37773,963.0,3,52.0,29.91,113758.74
37774,2242.0,7,7.0,,397125.68
37775,3772.0,7,56.0,20.55,583494.28
37776,3831.0,7,39.0,33.87,607457.6
37777,1480.0,1,23.0,25.65,189924.02
37778,2602.0,2,-5.0,,414327.93
37779,3518.0,0,67.0,27.79,460866.03
37780,2151.0,4,17.0,49.57,335380.58
37781,825.0,0,6.0,8.84,106394.04
37782,2249.0,2,26.0,2.83,336936.12
37783,2515.0,1,21.0,20.63,347623.78
37784,3409.0,6,,9.87,557929.05
37785,701.0,,27.0,17.77,70325.68
37786,1150.0,4,2.0,43.6,163438.99
37787,549.0,5,49.0,20.89,94416.03
37788,3044.0,3,62.0,4.45,481498.65
37789,1221.0,2,45.0,12.83,171167.7
37790,1245.0,3,30.0,12.95,
37791,739.0,3,25.0,14.65,100744.82
37792,2033.0,5,13.0,30.59,324418.85
37793,,3,25.0,41.32,-29391.19
37794,3939.0,7,10.0,24.84,613809.88
37795,3504.0,0,39.0,26.98,484202.93
37796,3544.0,3,57.0,34.31,490561.41
37797,1533.0,3,59.0,15.93,229494.25
37798,2617.0,1,28.0,36.54,351584.45
37799,3893.0,2,9.0,34.61,604416.78
37800,1116.0,1,50.0,33.46,107641.61
37801,2844.0,5,-5.0,47.57,427692.91
37802,2630.0,2,20.0,12.11,384864.83
37803,2447.0,6,59.0,41.47,345347.61
37804,2516.0,4,52.0,49.06,342230.78
37805,2032.0,2,5.0,18.1,294372.54
37806,3529.0,2,13.0,11.81,547451.33
37807,832.0,5,49.0,21.0,127909.6
37808,1217.0,0,34.0,46.14,132080.29
37809,3088.0,6,44.0,45.66,439002.13
37810,2538.0,4,49.0,14.37,373090.57
37811,2230.0,2,47.0,24.07,308617.07
37812,3539.0,4,47.0,3.02,543714.69
37813,1399.0,2,27.0,31.49,169987.36
37814,1624.0,5,31.0,29.8,238187.87
37815,974.0,0,5.0,2.41,127219.11
37816,873.0,1,0.0,26.52,114235.03
37817,2255.0,7,38.0,0.33,376513.69
37818,3280.0,6,69.0,41.01,492666.15
37819,3009.0,2,10.0,1.24,461642.93
37820,2374.0,1,61.0,8.48,335742.3
37821,3670.0,0,25.0,39.73,481178.32
37822,629.0,3,66.0,15.8,47300.44
37823,577.0,three,18.0,32.35,93644.34
37824,2404.0,0,62.0,16.08,324318.49
37825,3800.0,,39.0,32.49,491945.13
37826,,6,-4.0,11.28,59787.06
37827,1865.0,3,41.0,7.05,298422.73
37828,1168.0,3,20.0,6.46,206596.92
37829,2426.0,three,65.0,12.26,312090.4
37830,3619.0,5,41.0,30.78,564423.89
37831,3202.0,7,-3.0,3.58,558396.3
37832,2778.0,0,48.0,39.85,368561.49
37833,943.0,6,56.0,27.74,153213.33
37834,3484.0,6,40.0,28.44,531301.05
37835,1579.0,0,67.0,28.79,168323.05
37836,514.0,0,44.0,46.01,10628.81
37837,537.0,6,7.0,41.07,107496.91
37838,2833.0,3,24.0,18.17,397551.16
37839,3595.0,4,42.0,20.15,550947.95
37840,1238.0,7,61.0,8.99,200034.0
37841,3085.0,0,20.0,10.45,451183.11
37842,3184.0,4,42.0,43.54,441251.57
37843,1366.0,7,11.0,25.81,256737.22
37844,2430.0,5,2.0,23.1,388768.44
37845,2952.0,1,13.0,18.49,440830.43
37846,3997.0,0,15.0,16.85,574363.1
37847,2404.0,2,,35.2,344734.45
37848,1793.0,6,44.0,35.69,290008.48
37849,2717.0,0,50.0,8.37,366598.03
37850,,0,3.0,43.54,-53166.46
37851,1668.0,1,10.0,33.42,204060.09
37852,2274.0,7,-4.0,3.49,424349.88
37853,804.0,3,51.0,32.82,100832.73
37854,2306.0,4,42.0,32.21,341297.62
37855,3762.0,1,1.0,36.88,515386.87
37856,2543.0,5,62.0,27.19,360838.28
37857,1350.0,3,28.0,16.32,212006.41
37858,1659.0,3,-3.0,21.9,231654.42
37859,3273.0,0,19.0,39.49,434399.63
37860,3425.0,7,-1.0,38.18,556305.43
37861,2433.0,6,63.0,26.65,404400.48
37862,3227.0,5,,44.14,476284.47
37863,1797.0,4,33.0,2.06,263641.03
37864,3417.0,0,61.0,19.46,500602.82
37865,2485.0,6,9.0,47.83,367481.92
37866,786.0,5,61.0,15.73,127283.31
37867,3133.0,5,57.0,17.19,474577.77
37868,3288.0,3,-2.0,28.84,483685.13
37869,840.0,4,63.0,31.93,120284.08
37870,3414.0,3,20.0,25.92,489757.0
37871,2857.0,1,60.0,33.55,379093.86
37872,3261.0,1,35.0,14.66,461469.06
37873,3580.0,4,3.0,43.56,510107.24
37874,1953.0,1,48.0,45.94,211993.2
37875,1211.0,3,65.0,5.95,156964.1
37876,3460.0,2,-4.0,2.31,538979.47
37877,,1,46.0,35.22,-39964.66
37878,1992.0,3,64.0,38.66,239593.52
37879,3190.0,7,12.0,34.49,506894.47
37880,3402.0,6,11.0,32.82,535851.1
37881,2913.0,7,16.0,23.12,478423.15
37882,2765.0,2,10.0,32.65,396880.14
37883,2109.0,7,-1.0,31.18,356734.02
37884,1289.0,5,54.0,45.48,163520.46
37885,,1,61.0,17.19,-34239.45
37886,1310.0,2,50.0,12.62,164710.66
37887,2182.0,2,28.0,27.42,303570.43
37888,1813.0,0,62.0,32.81,207618.29
37889,3019.0,4,36.0,28.43,442540.76
37890,2122.0,6,39.0,49.97,346688.29
37891,3322.0,7,24.0,10.12,552740.3
37892,3041.0,3,62.0,1.77,435586.02
37893,1446.0,3,43.0,12.19,196964.29
37894,1071.0,4,53.0,39.19,143115.77
37895,3890.0,1,-2.0,4.15,594627.7
37896,1478.0,6,33.0,16.74,269589.11
37897,3086.0,0,63.0,0.48,407411.19
37898,3122.0,3,11.0,40.08,454511.92
37899,2471.0,0,19.0,43.63,306995.66
37900,3817.0,7,59.0,14.87,594377.38
37901,1403.0,,3.0,40.81,177758.75
37902,1541.0,1,,2.65,260089.29
37903,2169.0,1,27.0,49.19,256542.66
37904,1897.0,1,34.0,29.95,237120.69
37905,1467.0,7,14.0,33.36,245580.23
37906,2835.0,1,16.0,22.94,408160.0
37907,1317.0,5,48.0,32.55,183943.41
37908,543.0,2,27.0,16.5,62697.93
37909,527.0,4,8.0,34.66,83913.2
37910,2191.0,0,45.0,41.68,252067.18
37911,3025.0,0,55.0,26.54,403922.2
37912,948.0,5,35.0,13.98,164570.17
37913,3745.0,4,68.0,9.8,534521.03
37914,2594.0,6,26.0,8.48,421075.37
37915,2285.0,1,23.0,48.77,295674.63
37916,3736.0,5,52.0,4.33,588633.35
37917,2955.0,3,41.0,32.38,423032.33
37918,3297.0,0,46.0,46.44,416464.97
37919,508.0,6,60.0,7.84,88337.29
37920,3028.0,5,11.0,4.61,485138.7
37921,729.0,0,5.0,4.53,95476.18
37922,2805.0,5,16.0,31.56,414275.23
37923,3941.0,0,15.0,47.16,520501.21
37924,576.0,3,-4.0,16.19,94138.15
37925,3767.0,2,32.0,23.73,550781.08
37926,863.0,4,33.0,10.11,139961.74
37927,1773.0,0,2.0,24.87,235632.84
37928,3469.0,5,18.0,25.16,526481.41
37929,459.0,2,17.0,27.93,40259.52
37930,1305.0,4,53.0,38.55,154550.41
37931,3051.0,4,-3.0,24.89,481015.28
37932,3885.0,6,11.0,30.55,620041.41
37933,2804.0,7,12.0,2.93,481728.0
37934,3496.0,7,44.0,48.51,513721.75
37935,426.0,4,32.0,45.67,22655.46
37936,1495.0,5,4.0,38.22,201832.89
37937,1035.0,3,43.0,14.31,144985.4
37938,2677.0,2,25.0,8.83,381497.44
37939,1009.0,5,22.0,2.5,158548.23
37940,3052.0,2,6.0,35.65,420829.01
37941,1440.0,1,46.0,9.28,197460.6
37942,2474.0,1,18.0,15.61,353647.28
37943,,1,64.0,1.4,-7674.85
37944,3073.0,5,59.0,4.29,486235.26
37945,2982.0,5,31.0,18.96,462877.55
37946,729.0,0,0.0,17.08,61834.54
37947,3167.0,4,36.0,43.65,460114.8
37948,2817.0,3,-4.0,28.89,430682.39
37949,597.0,7,27.0,21.75,93248.96
37950,3984.0,6,41.0,40.14,613457.12
37951,2280.0,4,57.0,39.09,312944.43
37952,1696.0,0,3.0,35.28,210356.03
37953,3248.0,5,27.0,0.39,504905.67
37954,1455.0,1,52.0,42.56,155627.09
37955,1437.0,5,25.0,25.01,245211.34
37956,3219.0,3,53.0,43.04,444793.39
37957,3726.0,5,36.0,13.04,579235.73
37958,3744.0,4,54.0,5.75,566192.65
37959,2664.0,5,53.0,17.87,412770.89
37960,2562.0,0,44.0,48.85,312237.24
37961,797.0,4,8.0,22.99,119079.76
37962,3994.0,6,-3.0,4.97,678761.31
37963,1067.0,6,9.0,43.28,169281.82
37964,3480.0,,33.0,45.51,460161.58
37965,3031.0,three,-2.0,39.79,405659.25
37966,3629.0,5,43.0,44.19,516924.48
37967,2763.0,1,56.0,31.78,350942.22
37968,1851.0,6,10.0,42.66,305050.94
37969,1887.0,1,33.0,14.18,273887.08
37970,2511.0,4,37.0,33.79,347303.12
37971,1891.0,0,57.0,2.7,247880.84
37972,3545.0,3,36.0,8.61,533823.41
37973,3277.0,0,61.0,4.16,449146.25
37974,1348.0,4,12.0,22.61,219531.76
37975,626.0,2,47.0,24.08,68042.78
37976,790.0,3,-2.0,46.88,109806.68
37977,590.0,7,52.0,40.27,96699.01
37978,3737.0,5,14.0,38.34,584099.99
37979,3492.0,5,62.0,20.31,516960.27
37980,1773.0,1,5.0,25.86,239036.14
37981,1915.0,7,40.0,47.12,284311.5
37982,561.0,0,27.0,8.45,51838.08
37983,1691.0,5,21.0,8.59,281365.12
37984,2553.0,2,13.0,7.0,372301.39
37985,3674.0,0,55.0,19.32,497751.5
37986,3654.0,2,22.0,6.87,548682.16
37987,979.0,3,50.0,13.34,118716.53
37988,2790.0,4,-5.0,34.68,404288.19
37989,1584.0,7,30.0,17.68,281335.39
37990,3248.0,4,-1.0,30.24,490147.02
37991,3869.0,1,43.0,40.65,510007.31
37992,1809.0,1,27.0,1.65,252026.08
37993,658.0,2,9.0,45.9,50303.6
37994,451.0,7,44.0,16.62,111521.33
37995,2939.0,2,58.0,15.47,426009.87
37996,2994.0,0,69.0,48.08,378140.09
37997,900.0,3,44.0,31.19,126641.1
37998,2387.0,3,19.0,10.6,384065.13
37999,1943.0,7,60.0,16.39,317527.43
38000,2134.0,0,36.0,20.88,254053.06
38001,3252.0,5,47.0,36.58,480738.39
38002,2235.0,4,41.0,25.22,335287.88
38003,,7,37.0,33.84,2245.96
38004,3994.0,0,46.0,45.38,514779.1
38005,2504.0,4,41.0,5.21,396981.04
38006,2177.0,4,13.0,17.17,369538.8
38007,2400.0,1,68.0,39.15,293875.43
38008,1804.0,4,27.0,4.0,281847.93
38009,1748.0,5,69.0,49.66,209975.72
38010,1789.0,6,29.0,38.27,278206.36
38011,"1,000",4,20.0,4.94,456405.41
38012,2908.0,3,-2.0,47.33,396282.86
38013,1955.0,0,35.0,4.42,261937.29
38014,2930.0,5,48.0,27.32,444898.64
38015,3681.0,three,10.0,39.21,497326.45
38016,1565.0,1,0.0,35.14,211212.25
38017,2524.0,5,50.0,42.82,391747.9
38018,1637.0,2,51.0,27.48,240381.67
38019,2972.0,4,40.0,6.3,462754.65
38020,709.0,7,41.0,23.33,120065.81
38021,3476.0,6,6.0,7.15,559294.11
38022,2045.0,7,38.0,46.13,337687.9
38023,1156.0,0,32.0,25.14,165524.24
38024,1384.0,0,34.0,12.36,182832.03
38025,2206.0,3,55.0,35.2,276384.38
38026,2171.0,7,19.0,24.11,359799.02
38027,2310.0,2,-3.0,6.03,368533.33
38028,2398.0,1,-5.0,13.58,389712.87
38029,926.0,7,4.0,14.51,202614.4
38030,3941.0,1,44.0,21.26,583117.09
38031,740.0,5,5.0,49.53,98260.1
38032,3360.0,2,15.0,38.53,483500.33
38033,412.0,5,59.0,35.63,43326.91
38034,1738.0,three,60.0,16.53,276090.17
38035,2029.0,2,52.0,23.75,292099.41
38036,3743.0,2,15.0,30.68,536900.11
38037,1099.0,3,27.0,1.51,177255.68
38038,2079.0,6,29.0,41.57,319441.69
38039,1857.0,7,15.0,33.43,311545.15
38040,3325.0,4,63.0,21.46,485646.7
38041,2546.0,0,20.0,37.73,343592.78
38042,3071.0,2,56.0,14.66,428431.37
38043,3729.0,7,-4.0,10.79,616335.3
38044,2327.0,3,31.0,10.3,336637.09
38045,3071.0,3,,33.97,465265.93
38046,490.0,4,23.0,28.22,67217.67
38047,3700.0,4,31.0,47.15,535127.13
38048,3028.0,3,64.0,26.39,407220.37
38049,2155.0,5,66.0,38.75,300569.3
38050,1993.0,2,26.0,14.37,303090.43
38051,2808.0,7,-4.0,1.99,498826.28
38052,637.0,0,49.0,6.23,84898.5
38053,835.0,2,6.0,42.54,104948.63
38054,3604.0,3,19.0,28.05,523344.32
38055,1574.0,4,66.0,7.23,225662.23
38056,1849.0,4,8.0,28.81,279794.78
38057,1653.0,7,66.0,42.32,246767.48
38058,857.0,1,3.0,43.96,120915.75
38059,3075.0,3,41.0,8.2,478633.44
38060,809.0,2,25.0,41.77,109445.46
38061,2902.0,6,32.0,11.43,491443.39
38062,738.0,3,45.0,6.39,107940.26
38063,2321.0,3,20.0,39.23,334052.36
38064,744.0,4,23.0,22.23,110756.34
38065,3515.0,2,11.0,1.33,545217.67
38066,3203.0,4,3.0,46.91,485339.82
38067,2824.0,6,67.0,39.8,422508.58
38068,2642.0,5,42.0,23.45,389443.97
38069,1487.0,4,53.0,3.5,220103.71
38070,902.0,2,,4.84,155635.7
38071,2133.0,4,35.0,6.25,355231.06
38072,3453.0,3,41.0,22.78,512770.59
38073,484.0,4,37.0,46.56,66230.01
38074,782.0,1,17.0,20.15,85615.62
38075,2465.0,3,8.0,24.88,362892.59
38076,,6,50.0,45.55,-11570.23
38077,1675.0,3,45.0,26.12,247404.96
38078,2621.0,4,23.0,6.85,429702.17
38079,2015.0,5,66.0,29.83,299964.8
38080,2434.0,2,22.0,0.69,332561.94
38081,1992.0,4,20.0,11.73,312104.41
38082,2916.0,2,35.0,14.24,431767.93
